district_name,school_name,level,street_address,city,state,zip,latitude,longitude,charter
BROWARD     ,PEMBROKE LAKES ELEMENTARY SCHOOL                                                                    ,elementary,11251 TAFT ST                                                                   ,PEMBROKE PINES      ,FL,33026-2131,26.02432,-80.29944,False
BROWARD     ,NOB HILL ELEMENTARY SCHOOL                                                                          ,elementary,2100 NW 104TH AVE                                                               ,SUNRISE             ,FL,33322-3515,26.15138,-80.28585,False
BROWARD     ,WESTCHESTER ELEMENTARY SCHOOL                                                                       ,elementary,12405 ROYAL PALM BLVD                                                           ,CORAL SPRINGS       ,FL,33065-3279,26.26074,-80.29049,False
BROWARD     ,MORROW ELEMENTARY SCHOOL                                                                            ,elementary,408 SW 76TH TER                                                                 ,NORTH LAUDERDALE    ,FL,33068-1368,26.22497,-80.22792,False
BROWARD     ,RAMBLEWOOD MIDDLE SCHOOL                                                                            ,middle,8505 W ATLANTIC BLVD                                                            ,CORAL SPRINGS       ,FL,33071-7456,26.23703,-80.23866,False
BROWARD     ,RAMBLEWOOD ELEMENTARY SCHOOL                                                                        ,elementary,8950 SHADOW WOOD BLVD                                                           ,CORAL SPRINGS       ,FL,33071-6611,26.24836,-80.24432,False
BROWARD     ,MAPLEWOOD ELEMENTARY SCHOOL                                                                         ,elementary,9850 RAMBLEWOOD DR                                                              ,CORAL SPRINGS       ,FL,33071-6504,26.24462,-80.2581,False
BROWARD     ,J. P. TARAVELLA HIGH SCHOOL                                                                         ,high,10600 RIVERSIDE DR                                                              ,CORAL SPRINGS       ,FL,33071-7900,26.23235,-80.26791,False
BROWARD     ,DAVIE ELEMENTARY SCHOOL                                                                             ,elementary,7025 SW 39TH ST                                                                 ,DAVIE               ,FL,33314-2306,26.07368,-80.24242,False
BROWARD     ,PINEWOOD ELEMENTARY SCHOOL                                                                          ,elementary,1600 SW 83RD AVE                                                                ,NORTH LAUDERDALE    ,FL,33068-4135,26.20659,-80.23869,False
BROWARD     ,WESTERN HIGH SCHOOL                                                                                 ,high,1200 SW 136TH AVE                                                               ,DAVIE               ,FL,33325-4304,26.1042,-80.32806,False
BROWARD     ,GRIFFIN ELEMENTARY SCHOOL                                                                           ,elementary,5050 SW 116TH AVE                                                               ,COOPER CITY         ,FL,33330-4230,26.0566,-80.30262,False
BROWARD     ,PINES LAKES ELEMENTARY SCHOOL                                                                       ,elementary,10300 JOHNSON ST                                                                ,PEMBROKE PINES      ,FL,33026-3995,26.01409,-80.28288,False
BROWARD     ,SEA CASTLE ELEMENTARY SCHOOL                                                                        ,elementary,9600 MIRAMAR BLVD                                                               ,MIRAMAR             ,FL,33025-4203,25.98697,-80.27366,False
BROWARD     ,WELLEBY ELEMENTARY SCHOOL                                                                           ,elementary,3230 N NOB HILL RD                                                              ,SUNRISE             ,FL,33351-6926,26.16713,-80.28313,False
BROWARD     ,RIVERGLADES ELEMENTARY SCHOOL                                                                       ,elementary,7400 PARKSIDE DR                                                                ,PARKLAND            ,FL,33067-1642,26.32269,-80.22158,False
BROWARD     ,EVERGLADES ELEMENTARY SCHOOL                                                                        ,elementary,2900 BONAVENTURE BLVD                                                           ,WESTON              ,FL,33331-3610,26.08471,-80.38822,False
BROWARD     ,CHAPEL TRAIL ELEMENTARY SCHOOL                                                                      ,elementary,19595 TAFT ST                                                                   ,PEMBROKE PINES      ,FL,33029-4620,26.02022,-80.40825,False
BROWARD     ,SILVER LAKES MIDDLE SCHOOL                                                                          ,middle,7600 TAM OSHANTER BLVD                                                          ,NORTH LAUDERDALE    ,FL,33068-3603,26.21391,-80.22725,False
BROWARD     ,COUNTRY ISLES ELEMENTARY SCHOOL                                                                     ,elementary,2300 COUNTRY ISLES RD                                                           ,WESTON              ,FL,33326-2373,26.09712,-80.37297,False
BROWARD     ,WALTER C. YOUNG MIDDLE SCHOOL                                                                       ,middle,901 NW 129TH AVE                                                                ,PEMBROKE PINES      ,FL,33028-1003,26.01401,-80.3217,False
BROWARD     ,MARJORY STONEMAN DOUGLAS HIGH SCHOOL                                                                ,high,5901 PINE ISLAND RD                                                             ,PARKLAND            ,FL,33076-2306,26.3045,-80.26946,False
BROWARD     ,RIVERSIDE ELEMENTARY SCHOOL                                                                         ,elementary,11450 RIVERSIDE DR                                                              ,CORAL SPRINGS       ,FL,33071-8154,26.23257,-80.27935,False
