,school_1_id,school_2_id,School_1_Name,School_1_District,School_2_Name,School_2_District,distance_between
502,79,1875,RUTHERFORD HIGH SCHOOL                                                                              ,BAY         ,PONCE DE LEON HIGH SCHOOL                                                                           ,HOLMES      ,44.70869059
503,79,1877,RUTHERFORD HIGH SCHOOL                                                                              ,BAY         ,HOLMES COUNTY HIGH SCHOOL                                                                           ,HOLMES      ,42.98773372
504,79,1879,RUTHERFORD HIGH SCHOOL                                                                              ,BAY         ,GRADUATION ASSISTANCE PROGRAM                                                                       ,HOLMES      ,43.50814939
505,79,1914,RUTHERFORD HIGH SCHOOL                                                                              ,BAY         ,HOPE SCHOOL                                                                                         ,JACKSON     ,45.41253389
506,79,1915,RUTHERFORD HIGH SCHOOL                                                                              ,BAY         ,JACKSON ALTERNATIVE SCHOOL                                                                          ,JACKSON     ,46.14582249
507,79,1916,RUTHERFORD HIGH SCHOOL                                                                              ,BAY         ,COTTONDALE HIGH SCHOOL                                                                              ,JACKSON     ,45.52925511
508,79,1919,RUTHERFORD HIGH SCHOOL                                                                              ,BAY         ,DIST WIDE GIFTED PROGRAM                                                                            ,JACKSON     ,47.99177049
509,79,3755,RUTHERFORD HIGH SCHOOL                                                                              ,BAY         ,FREEPORT SENIOR HIGH SCHOOL                                                                         ,WALTON      ,39.75800478
510,79,3759,RUTHERFORD HIGH SCHOOL                                                                              ,BAY         ,SOUTH WALTON HIGH SCHOOL                                                                            ,WALTON      ,36.82801033
511,79,3763,RUTHERFORD HIGH SCHOOL                                                                              ,BAY         ,WALTON HIGH SCHOOL                                                                                  ,WALTON      ,49.89455229
